id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,correoelec,latitud,longitud,fecha_alta
8723631,02004722516003541000000400S2,LITTLE CAESARS PLAZA FIESTA,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,BOULEVARD,GUSTAVO DÍAZ ORDAZ,AVENIDA,San José de San Martín,BOULEVARD,Manuel J. Clouthier,BOULEVARD,Federico Benítez López,17301,7,,COLONIA,LA JOYA,CENTRO Y PLAZA COMERCIAL,PLAZA FIESTA,7 Y 8,22115,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,4069,045,TNORIS@LITTLE-CAESAR.COM.MX,32.48531219,-116.9432455,2019-11
9224066,02002722516001653000037396S1,LITTLE CAESARS PUEBLO NUEVO,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,TIERRA BLANCA,CALLE,LUIS ECHEVERRÍA ÁLVAREZ (SAN LUIS GONZAGA),CALLE,NACIONALISTA,CALLE,SOBERANÍA,2757,,,FRACCIONAMIENTO,SANTA BARBARA,,,,,02,Baja California,002,Mexicali,0001,Mexicali                                                                                                      ,6751,007,REYNALDO.GAMEZ@LCORAL.COM,32.6444834,-115.519622,2020-04
9431838,02005722516000385000000400S4,LITTLE CAESARS REAL DE ROSARITO,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,AVENIDA,COSTA ALEGRE,CALLE,Ninguno,CALLE,Del Tule,PRIVADA,Privada Real de Monaco,2002,,,COLONIA,REAL DE ROSARITO,,,,22706,02,Baja California,005,Playas de Rosarito,0001,Playas de Rosarito                                                                                            ,0843,020,TNORIS@LITTLE-CAESARS.COM.MX,32.39311844,-117.0140904,2023-11
95687,02001722517000133000037396S2,LITTLE CAESARS REFORMA,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,REFORMA,CALLE,DELANTE (EL ROSARIO),BOULEVARD,JUAN ABELARDO RODRÍGUEZ,AVENIDA,SAN MARCOS,251,,,COLONIA,NUEVA ENSENADA,,,,,02,Baja California,001,Ensenada,0001,Ensenada                                                                                                      ,0844,018,REYNALDO.GAMEZ@LCORAL.COM,31.85213594,-116.6048238,2014-12
9398598,02004722516003993000000400S5,LITTLE CAESARS REFORMA,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,PASEO REFORMA,CALLE,Benito Juárez,AVENIDA,Noruega,CALLE,Josefa Ortiz de Domínguez,16481,,,COLONIA,REFORMA,CENTRO Y PLAZA COMERCIAL,REFORMA,1,22180,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,3605,023,TNORIS@LITTLE-CAESARS.COM.MX,32.47347236,-116.9478299,2023-11
6285182,02004722516000232001000400S1,LITTLE CAESARS SALINAS,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,31 a 50 personas,BOULEVARD,GUSTAVO SALINAS,CALLE,Escuadrón 201,AVENIDA,Cárdenas,BOULEVARD,Agua Caliente,10513,,,HACIENDA,AVIACION,,,,22420,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,0441,022,TNORIS@LITTLE-CAESARS.COM.MX,32.51553028,-117.0101514,2010-07
9320823,02004722516003694000000400S9,LITTLE CAESARS SANCHEZ,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,31 a 50 personas,BOULEVARD,SÁNCHEZ TABOADA,CALLE,Hernán Cortés,CALLE,Ninguno,CALLE,Rincon,7520,,,COLONIA,RANCHO EL SUSPIRO,,,,22116,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,4637,062,TNORIS@LITTLE-CAESARS.COM.MX,32.47803787,-116.9691391,2020-11
120257,02004722517000313010037396S7,LITTLE CAESARS SOLER,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,11 a 30 personas,PRIVADA,INDEPENDENCIA,AVENIDA,INTERNACIONAL,CALLE,CALLE DE LA ALEGRÍA,CALLE,ALHÓNDIGA DE GRANADITAS,802,,,FRACCIONAMIENTO,SOLER,,,,,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,2908,021,REYNALDO.GAMEZ@LCORAL.COM,32.53158894,-117.0715887,2014-12
102771,02003722517000012000037396S0,LITTLE CAESARS TECATE,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,6 a 10 personas,CALLE,DOCTOR ARTURO GUERRA F.,AVENIDA,NUEVO LEÓN,CALLE,HUETAMO,CALLE,CAMPECHE,11,,,FRACCIONAMIENTO,EL PEDREGAL,,,,,02,Baja California,003,Tecate,0001,Tecate                                                                                                        ,0482,029,REYNALDO.GAMEZ@LCORAL.COM,32.56616629,-116.6318738,2014-12
9224675,02004722516003673000037396S3,LITTLE CAESARS TERAN TERAN,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,LICENCIADO HÉCTOR TERÁN TERÁN,AVENIDA,EJIDATARIOS,CALLE,LOS OLIVOS,CALLE,SANTA ANITA,20408,,,COLONIA,LAS TORRES,CENTRO Y PLAZA COMERCIAL,PLAZA SIERRA NORTE,2,,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,6328,017,REYNALDO.GAMEZ@LCORAL.COM,32.53506878,-116.9021492,2020-04
9403476,02004722516004003000000400S2,LITTLE CAESARS URBIVILLA DEL PRADO,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,CALLE DEL GRANADO,OTRO(ESPECIFIQUE),NINGUNO,CALLE,Ninguno,OTRO(ESPECIFIQUE),NINGUNO,13976,,,COLONIA,URBI VILLA DEL PRADO I,,,,22170,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,8216,037,TNORIS@LITTLE-CAESARS.COM.MX,32.40630516,-116.9635658,2023-11
9224067,02002722516001663000037396S0,LITTLE CAESARS VALLE DE PUEBLA,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,11 a 30 personas,CARRETERA,CARRETERA A SAN LUIS RÍO COLORADO,CALLE,ZACATLÁN,CALZADA,ROSA DEL DESIERTO,PRIVADA,ARTESANÍAS,2068,,,COLONIA,MONARCAS RESIDENCIAL,,,,,02,Baja California,002,Mexicali,0001,Mexicali                                                                                                      ,7035,044,REYNALDO.GAMEZ@LCORAL.COM,32.57795629,-115.3617316,2020-04
9320813,02004722516003714000000400S5,LITTLE CAESARS VILLA,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,31 a 50 personas,AVENIDA,ABRAHAM GONZÁLEZ,CALLE,Miguel de Cervantes Saavedra,CALLE,Nicolás Rodríguez,CALLE,Cañon Maclovio,3084,14,,COLONIA,FRANCISCO VILLA,,,,22615,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,3056,040,TNORIS@LITTLE-CAESARS.COM.MX,32.5125613,-117.0570984,2020-11
9415510,02004722516003945000000400S5,LITTLE CAESARS VILLA DEL CAMPO,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,CALLE,PASEO DEL CAMPO,PRIVADA,Guayacán,CALLE,Calle del Álamo,PRIVADA,Cetos,5782,,,FRACCIONAMIENTO,VILLA DEL CAMPO,CENTRO Y PLAZA COMERCIAL,VILLA DEL CAMPO,1,22509,02,Baja California,004,Tijuana,1883,Villa del Campo                                                                                               ,8042,008,TNORIS@LITTLE-CAESARS.COM.MX,32.51330638,-116.736151,2023-11
9394064,02004722516003965000000400S3,LITTLE CAESARS VILLAFONTANA,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,CALLE,ANDALUCÍA,CALLE,La Coruna,CALLE,Paseo Villa Fontana,BOULEVARD,Paralelo 28 (Matamoros y/o Cucapah),23325,,,COLONIA,VILLAFONTANA,CENTRO Y PLAZA COMERCIAL,SORIANA CUCAPAH,1,22205,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,5279,022,TNORIS@LITTLE-CAESARS.COM.MX,32.51308364,-116.8657495,2023-11
9224064,02002722516001633000037396S3,LITTLE CAESARS VILLANOVA,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,LÁZARO CÁRDENAS,CALLE,BOSNIA SUR,CALLE,NINGUNO,CALLE,PRUSIA ORIENTE,1352,,,FRACCIONAMIENTO,VILLANOVA,,,,,02,Baja California,002,Mexicali,0001,Mexicali                                                                                                      ,4083,031,REYNALDO.GAMEZ@LCORAL.COM,32.62368432,-115.4934731,2020-04
9447676,02004722516003975000000400S2,LITTLE CAESARS VIRREYES,CESARMEX SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,BOULEVARD,BOULEVARD EL REFUGIO,CALLE,Ninguno,CALLE,Calle el Sauce,CALLE,Ninguno,24022,,,COLONIA,22237,CENTRO Y PLAZA COMERCIAL,LOMAS VIREYES,15,22237,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,183A,032,TNORIS@LITTLE-CAESARS.COM.MX,32.46002941,-116.8889432,2023-11
6423304,02002722517003041011037396S5,LITTLE CAESARS VISTA HERMOSA,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,51 a 100 personas,CALZADA,CALZADA CETYS,CALLE,PADUA,CALLE,NINGUNO,CALLE,NINGUNO,1635,,24 Y 25,COLONIA,VISTA HERMOSA,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL VISTA HERMOSA,SN,,02,Baja California,002,Mexicali,0001,Mexicali                                                                                                      ,2284,011,REYNALDO.GAMEZ@LCORAL.COM,32.65704798,-115.4163184,2014-12
7633905,02002722517003553000000000S9,PIZZAS LITTLE CAESARS,AMERICAN LOANS SERVICE SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,AVENIDA,TIERRA BLANCA,CALLE,REGIONALISMO,CALLE,LUIS ECHEVERRIA ÁLVAREZ (SAN LUIS GONZAGA),CALLE,NACIONALISTA,,,,COLONIA,LADRILLEROS,,,,21165,02,Baja California,002,Mexicali,0001,Mexicali                                                                                                      ,6751,007,,32.64440844,-115.5191807,2019-11
6424426,02004722219017542001000000U5,PIZZAS LITTLE CAESARS,,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,6 a 10 personas,CALLE,SIN REFERENCIA,CALLE,ROSARIO,CALLE,NINGUNO,CALLE,NINGUNO,10310,37,,COLONIA,PORTICOS DE SAN ANTONIO,,,,22666,02,Baja California,004,Tijuana,0001,Tijuana                                                                                                       ,7843,001,,32.44734664,-117.0343913,2010-07
9402077,03003722516000705000059830S7,LITTLE CAESARS BAJA CALIFORNIA SUR PASEO LA PAZ,EMPRESAS LIZANGI SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,CALLE,LIBRAMIENTO SUR DANIEL ROLDÁN ZIMBRÓN,BOULEVARD,GENERAL AGUSTÍN OLACHEA AVILÉS,BOULEVARD,BOULEVARD SANTA FE,OTRO(ESPECIFIQUE),MANZANA O EDIFICACIÓN CONTIGUA,7637,,,COLONIA,EL ZACATAL,,,,,03,Baja California Sur,003,La Paz,0001,La Paz                                                                                                        ,5079,001,BRIS@LITTLECAESARBCS.COM,24.11903174,-110.3375499,2023-11
9461538,03003722516000715000059830S6,LITTLE CAESARS BAJA CALIFORNIA SUR SANTA FE,EMPRESAS LIZANGI SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,1,,,COLONIA,FRACCIONAMIENTO SANTA FE,,,,,03,Baja California Sur,003,La Paz,0001,La Paz                                                                                                        ,5878,002,BRIS@LITTLECAESARSBCS.COM,24.09404128,-110.328476,2023-11
6813298,03003722517002231011059830M0,LITTLE CAESARS BAJA CALIFORNIA SUR SUCURSAL FORJADORES,EMPRESAS LIZANGI SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,AVENIDA,COLOSIO,BOULEVARD,FORJDORES,CALLE,FORJADORES,BOULEVARD,FORJADORES,110,,,COLONIA,TECNOLOGICO,,,,,03,Baja California Sur,003,La Paz,0001,La Paz                                                                                                        ,3123,024,BRIS@LITTLECAESARSBCS.COM,24.12410669,-110.3114339,2017-11
9320815,03003722516000614000059850S1,LITTLE CAESARS BCS,LC BAJA SUR SA DE CV,722516,Restaurantes de autoservicio,31 a 50 personas,CARRETERA,TRANSPENINSULAR,OTRO(ESPECIFIQUE),MANZANA O EDIFICACIÓN CONTIGUA,CALLE,PALMA REAL,CALLE,PALMA COCOTERA,99,,,FRACCIONAMIENTO,EL PALMAR,,,,,03,Baja California Sur,003,La Paz,0001,La Paz                                                                                                        ,4329,030,BRIS@LITTLECAESARSBCS.COM,24.05379109,-110.3027145,2020-11
8723744,03008722516000961000059836M5,LITTLE CAESARS BCS GUAYMITAS,GRUPO GNLF SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,CARRETERA,MIGUEL DE CERVANTES SAAVEDRA,CALLE,NINGUNO,CALLE,MIGUEL DE CERVANTES SAAVEDRA,CALLE,NINGUNO,34,,,COLONIA,GUAYMITAS,,,SN,23407,03,Baja California Sur,008,Los Cabos,0001,San José del Cabo                                                                                             ,1848,004,BRIS@LITTLECAESARSBCS.COM,23.07588447,-109.7059199,2019-11
6814121,03008722517001533011059850M9,LITTLE CAESARS BCS LOS CABOS,LC BAJA SUR SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,BOULEVARD,MIGUEL HIDALGO Y COSTILLA,CALLE,SAN NICOLÁS,CALLE,SAN FELIPE,CALLE,LA SOLEDAD,0,,,COLONIA,BRISAS DEL PACÍFICO,,,,,03,Baja California Sur,008,Los Cabos,0054,Cabo San Lucas                                                                                                ,0869,027,BRIS@LITTLECAESARSBCS.COM,22.90224179,-109.9311619,2017-11
9462496,03008722516001123000059850S1,LITTLE CAESARS BCS SUCURSAL MI PLAZA,LC BAJA SUR SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,OTRO(ESPECIFIQUE),PARCELA 13,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,ISLA SANTO TOMÁS,19,,,COLONIA,EL CARIBE,,,,,03,Baja California Sur,008,Los Cabos,0054,Cabo San Lucas                                                                                                ,1674,024,BRIS@LITTLECAESARSBCS.COM,22.9328771,-109.92978,2023-11
8723671,03008722516000951000059850S6,LITTLE CAESARS BCS SUCURSAL SOL,LC BAJA SUR SA DE CV,722516,Restaurantes de autoservicio,51 a 100 personas,AVENIDA,LEONA VICARIO,CALLE,Estrella,CALLE,Ninguno,CALLE,Ninguno,2917,,,COLONIA,LOMAS DEL SOL,,PLAZA BODEGA AURRERA LOMAS DEL SOL,18,23477,03,Baja California Sur,008,Los Cabos,0054,Cabo San Lucas                                                                                                ,2723,018,BRIS@LITTLECAESARSBCS.COM,22.92079424,-109.9261895,2019-11
9466911,03008722516001133000059836S0,LITTLE CAESARS BCS VISTA HERMOSA,GRUPO GNLF SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,JESÚS ERNESTO ARAMBURO SAAVEDRA,CALLE,Jaime Nunó,CALLE,Profesor César Martínez Ceseña,CALLE,José Antonio Castro Guluarte,14,,,COLONIA,VISTA HERMOSA,,,,23427,03,Baja California Sur,008,Los Cabos,0001,San José del Cabo                                                                                             ,2193,028,BRIS@LITTLECAESARSBCS.COM,23.10045948,-109.7263002,2023-11
6774048,04002722517001843011004505S4,LITTLE CAESARS SUCURSAL COLOSIO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,LICENCIADO LUIS DONALDO COLOSIO MURRIETA,ANDADOR,Los Ciruelos,CALLE,Belén Oeste,CIRCUITO,Belén Sur,28,,,COLONIA,SAN JUAN,,,,24050,04,Campeche,002,Campeche,0001,San Francisco de Campeche                                                                                     ,061A,040,JHERNANDEZM@GRUPOINLOSA.COM,19.83023713,-90.53285267,2016-10
6765154,04002722517001853010004505S3,LITTLE CAESARS SUCURSAL FUNDADORES,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,FUNDADORES,CALLE,Lorenzo Alfaro Alomia,AVENIDA,María Lavalle Urbina,AVENIDA,Ricardo Castillo Oliver,20,,,COLONIA,AH-KIM PE-CH,,,,24014,04,Campeche,002,Campeche,0001,San Francisco de Campeche                                                                                     ,2391,017,JHERNANDEZM@GRUPOINLOSA.COM,19.85419832,-90.52605594,2016-10
221433,04003722517000113010004505S1,LITTLE CAESARS SUCURSAL PALMIRAS,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,ISLA DE TRIS,CALLE,Tamborcito,CALLE,Morales Sáenz,AVENIDA,Nardos,,,,COLONIA,PALMIRAS,,,,24154,04,Campeche,003,Carmen,0001,Ciudad del Carmen                                                                                             ,3147,006,JHERNANDEZM@GRUPOINLOSA.COM,18.65397499,-91.79059393,2010-07
6764721,04003722517001513010004505S1,LITTLE CAESARS SUCURSAL PERIFERICO NORTE,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,PERIFÉRICA NORTE,CALLE,35-C,CALLE,Guadalupe Victoria,CALLE,Gustavo Ferrer,,,,FRACCIONAMIENTO,MALIBRAN,,,,24197,04,Campeche,003,Carmen,0001,Ciudad del Carmen                                                                                             ,2581,029,JHERNANDEZM@GRUPOINLOSA.COM,18.65554399,-91.81637477,2016-10
211765,04002722517000103010004505S4,LITTLE CAESARS SUCURSAL UNIVERSIDAD,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,AGUSTÍN MELGAR,AVENIDA,Universidad,CALLE,Siris,CALLE,Copal,7,,,FRACCIONAMIENTO,BOSQUES DE CAMPECHE,,,,24030,04,Campeche,002,Campeche,0001,San Francisco de Campeche                                                                                     ,0022,012,JHERNANDEZM@GRUPOINLOSA.COM,19.82920183,-90.5558308,2010-07
9432370,05035722517006003000000000U9,LITTLE CAESARS,,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,PROLONGACION PASEO DEL TECNOLOGICO,BOULEVARD,BOULEVARD DE LA LIBERTAD,BOULEVARD,CARRETERA A MIELERAS,CALLE,NINGUNO,,,,FRACCIONAMIENTO,LA PERLA,,,,27277,05,Coahuila de Zaragoza,035,Torreón,0001,Torreón                                                                                                       ,4389,002,,25.50424272,-103.3648291,2023-11
7863816,06010722517001523000038029S2,LITTLE CAESARS,GAR PIZZA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,NIÑOS HÉROES DE CHAPULTEPEC,CALLE,DE LA HACIENDA,PERIFERICO,LIBRAMIENTO GOBERNADORA GRISELDA ÁLVAREZ PONCE DE LEÓN,PRIVADA,ROBERTO GAYTÁN,860,,,COLONIA,CENTENARIO II,,,,,06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez                                                                                    ,0998,018,CONTABILIDADGAR@GARPIZZA.COM,19.25919147,-103.7580617,2019-11
9406046,06007722511001613000038029S1,LITTLE CAESARS,GAR PIZZA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,ARTURO MEILLON DE LA MADRID ,CALLE,CUAUHTÉMOC,CALLE,MIRAFLORES,CALLE,REVOLUCIÓN,10,,,COLONIA,CENTRO,,,,,06,Colima,007,Manzanillo,0001,Manzanillo                                                                                                    ,009A,038,CONTABILIDADGAR@GARPIZZA.COM,19.1168664,-104.3526028,2023-11
7711834,06002722517001824000038029S2,PIZZERIA LITTLE CAESARS,GAR PIZZA SA DE CV,722516,Restaurantes de autoservicio,31 a 50 personas,AVENIDA,NIÑOS HÉROES DE CHAPULTEPEC,CALLE,GENERAL LUCIO BLANCO,CALLE,SOTO Y GAMA,CALLE,LEONARDO B. GUTIÉRREZ,990,,,COLONIA,EL MORALETE,,,,,06,Colima,002,Colima,0001,Colima                                                                                                        ,0939,004,CONTABILIDADGAR@GARPIZZA.COM,19.23675097,-103.7105539,2019-11
8266461,07078722517001432000004505S8,LITTLE CAESARS 120 SAN CRISTOBAL,COPIZZA S DE RL DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,BOULEVARD,JUAN SABINES,CALLE,Anillo Periférico,AVENIDA,Revolución,CALZADA,La Raza,,,,COLONIA,FATIMA,,,,29264,07,Chiapas,078,San Cristóbal de las Casas,0001,San Cristóbal de las Casas                                                                                    ,0433,024,J.HERNANDEZM@GRUPOINLOSA.COM,16.73030549,-92.65835373,2019-11
6764956,07089722517001613010004505S5,LITTLE CAESARS SUCURSAL 4TA SUR,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,NINGUNO,CALLE,Antiguo Aeropuerto,CALLE,Caimito,CALLE,Café,,,,FRACCIONAMIENTO,UNIVERSITARIO,,,,30797,07,Chiapas,089,Tapachula,0001,Tapachula de Córdova y Ordóñez                                                                                ,1261,015,JHERNANDEZM@GRUPOINLOSA.COM,14.8869739,-92.27845209,2016-10
